5798,5694,SERUWAY,3,kecamatan,24,11,1116,111604,1116040000,,0,active,,3/10/2018 10.28.37
5823,5694,KOTA KUALASIMPANG,3,kecamatan,5,11,1116,111605,1116050000,,0,active,,3/10/2018 10.28.42
5829,5694,KEJURUAN MUDA,3,kecamatan,15,11,1116,111606,1116060000,,0,active,,3/10/2018 10.28.43
5845,5694,TAMIANG HULU,3,kecamatan,9,11,1116,111607,1116070000,,0,active,,3/10/2018 10.28.46
5855,5694,RANTAU,3,kecamatan,16,11,1116,111608,1116080000,,0,active,,3/10/2018 10.28.48
5872,5694,BANDA MULIA,3,kecamatan,10,11,1116,111609,1116090000,,0,active,,3/10/2018 10.28.51
5883,5694,BANDAR PUSAKA,3,kecamatan,15,11,1116,111610,1116100000,,0,active,,3/10/2018 10.28.53
5899,5694,TENGGULUN,3,kecamatan,5,11,1116,111611,1116110000,,0,active,,3/10/2018 10.28.56
5905,5694,SEKERAK,3,kecamatan,14,11,1116,111612,1116120000,,0,active,,3/10/2018 10.28.57
5921,5920,TIMANG GAJAH,3,kecamatan,30,11,1117,111707,1117070000,,0,active,,3/10/2018 10.28.59
5952,5920,PINTU RIME GAYO,3,kecamatan,23,11,1117,111701,1117010000,,0,active,,3/10/2018 10.29.05
5976,5920,BUKIT,3,kecamatan,40,11,1117,111705,1117050000,,0,active,,3/10/2018 10.29.10
6017,5920,WIH PESAM,3,kecamatan,27,11,1117,111706,1117060000,,0,active,,3/10/2018 10.32.27
6045,5920,BANDAR,3,kecamatan,35,11,1117,111704,1117040000,,0,active,,3/10/2018 10.32.31
6081,5920,SYIAH UTAMA,3,kecamatan,14,11,1117,111703,1117030000,,0,active,,3/10/2018 10.32.38
6098,5920,PERMATA,3,kecamatan,27,11,1117,111702,1117020000,,0,active,,3/10/2018 10.32.40
